location,Basel
lat,47.54694
lon,7.56892
asl,283.697
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20120810T2000,22.39053
20120810T2100,20.500528
20120810T2200,18.190529
20120810T2300,16.70053
20120811T0000,16.090528
20120811T0100,15.460529
20120811T0200,14.810529
20120811T0300,13.920529
20120811T0400,12.910529
20120811T0500,12.240529
20120811T0600,12.710529
20120811T0700,12.270529
20120811T0800,12.690529
20120811T0900,13.650529
20120811T1000,14.5505295
20120811T1100,15.780529
20120811T1200,17.97053
20120811T1300,20.57053
20120811T1400,22.22053
20120811T1500,23.360529
20120811T1600,24.100529
20120811T1700,24.22053
20120811T1800,23.840528
20120811T1900,23.31053
20120811T2000,22.350529
20120811T2100,20.79053
20120811T2200,18.62053
20120811T2300,17.07053
20120812T0000,16.12053
20120812T0100,15.210529
20120812T0200,14.500529
20120812T0300,14.090529
20120812T0400,14.010529
20120812T0500,13.830529
20120812T0600,13.380529
20120812T0700,13.670529
20120812T0800,14.520529
20120812T0900,15.5505295
20120812T1000,17.55053
20120812T1100,19.500528
20120812T1200,20.840528
20120812T1300,22.63053
20120812T1400,24.40053
20120812T1500,24.860529
20120812T1600,24.38053
20120812T1700,22.98053
20120812T1800,22.64053
20120812T1900,21.830528
20120812T2000,21.13053
20120812T2100,20.170528
20120812T2200,19.48053
20120812T2300,18.840528
20120813T0000,18.280529
20120813T0100,17.360529
20120813T0200,16.580528
20120813T0300,16.360529
20120813T0400,15.540529
20120813T0500,14.900529
20120813T0600,16.240528
20120813T0700,16.14053
20120813T0800,16.670528
20120813T0900,18.20053
20120813T1000,19.440529
20120813T1100,19.62053
20120813T1200,20.510529
20120813T1300,22.030529
20120813T1400,22.73053
20120813T1500,23.110529
20120813T1600,23.30053
20120813T1700,23.56053
20120813T1800,22.850529
20120813T1900,22.73053
20120813T2000,22.090528
20120813T2100,21.63053
20120813T2200,21.180529
20120813T2300,20.63053
20120814T0000,19.860529
20120814T0100,18.73053
20120814T0200,17.910528
20120814T0300,17.530529
20120814T0400,17.22053
20120814T0500,16.98053
20120814T0600,17.79053
20120814T0700,17.510529
20120814T0800,17.87053
20120814T0900,18.95053
20120814T1000,20.30053
20120814T1100,21.590528
20120814T1200,23.07053
20120814T1300,24.190529
20120814T1400,25.07053
20120814T1500,25.750528
20120814T1600,26.100529
20120814T1700,26.340528
20120814T1800,26.31053
20120814T1900,25.97053
20120814T2000,25.440529
20120814T2100,24.98053
20120814T2200,24.160528
20120814T2300,22.750528
20120815T0000,21.65053
20120815T0100,21.110529
20120815T0200,20.160528
20120815T0300,19.45053
20120815T0400,18.740528
20120815T0500,17.850529
20120815T0600,16.80053
20120815T0700,16.12053
20120815T0800,16.73053
20120815T0900,19.04053
20120815T1000,21.90053
20120815T1100,24.340528
20120815T1200,26.31053
20120815T1300,27.690529
20120815T1400,28.90053
20120815T1500,29.910528
20120815T1600,30.780529
20120815T1700,30.990528
20120815T1800,29.930529
20120815T1900,29.38053
20120815T2000,27.350529
20120815T2100,25.55053
20120815T2200,24.840528
20120815T2300,23.32053
20120816T0000,21.73053
20120816T0100,21.21053
20120816T0200,21.030529
20120816T0300,19.930529
20120816T0400,18.860529
20120816T0500,18.12053
20120816T0600,18.090528
20120816T0700,17.82053
20120816T0800,17.54053
20120816T0900,18.750528
20120816T1000,19.15053
20120816T1100,20.420528
20120816T1200,21.340528
20120816T1300,22.110529
20120816T1400,22.81053
20120816T1500,23.510529
20120816T1600,23.87053
20120816T1700,23.96053
20120816T1800,23.89053
20120816T1900,23.530529
20120816T2000,23.13053
20120816T2100,22.510529
20120816T2200,21.490528
20120816T2300,20.280529
20120817T0000,19.38053
20120817T0100,18.690529
20120817T0200,17.990528
20120817T0300,17.40053
20120817T0400,16.910528
20120817T0500,16.54053
20120817T0600,15.660529
20120817T0700,15.480529
20120817T0800,15.920529
20120817T0900,17.82053
20120817T1000,19.590528
20120817T1100,21.38053
20120817T1200,22.990528
20120817T1300,24.250528
20120817T1400,25.21053
20120817T1500,25.930529
20120817T1600,26.40053
20120817T1700,26.56053
20120817T1800,26.47053
20120817T1900,26.04053
20120817T2000,25.510529
20120817T2100,25.14053
20120817T2200,24.12053
20120817T2300,22.55053
20120818T0000,21.22053
20120818T0100,20.54053
20120818T0200,19.96053
20120818T0300,19.690529
20120818T0400,19.79053
20120818T0500,20.06053
20120818T0600,19.30053
20120818T0700,18.29053
20120818T0800,18.45053
20120818T0900,20.06053
20120818T1000,21.88053
20120818T1100,24.110529
20120818T1200,25.920528
20120818T1300,27.490528
20120818T1400,28.64053
20120818T1500,29.430529
20120818T1600,29.88053
20120818T1700,30.110529
20120818T1800,29.82053
20120818T1900,29.250528
20120818T2000,28.71053
20120818T2100,27.760529
20120818T2200,25.750528
20120818T2300,24.15053
20120819T0000,23.30053
20120819T0100,22.37053
20120819T0200,21.740528
20120819T0300,21.29053
20120819T0400,20.45053
20120819T0500,19.63053
20120819T0600,18.680529
20120819T0700,18.080528
20120819T0800,17.64053
20120819T0900,19.080528
20120819T1000,22.14053
20120819T1100,25.30053
20120819T1200,27.430529
20120819T1300,29.080528
20120819T1400,30.280529
20120819T1500,31.15053
20120819T1600,31.610529
20120819T1700,31.740528
20120819T1800,31.46053
20120819T1900,30.98053
20120819T2000,30.500528
20120819T2100,29.32053
20120819T2200,27.280529
20120819T2300,25.62053
20120820T0000,24.80053
20120820T0100,24.000528
20120820T0200,23.45053
20120820T0300,23.250528
20120820T0400,23.690529
20120820T0500,23.920528
20120820T0600,21.95053
20120820T0700,21.940529
20120820T0800,22.06053
20120820T0900,22.440529
20120820T1000,24.910528
20120820T1100,27.14053
20120820T1200,28.440529
20120820T1300,29.690529
20120820T1400,30.71053
20120820T1500,31.100529
20120820T1600,31.38053
20120820T1700,31.37053
20120820T1800,31.29053
20120820T1900,30.79053
20120820T2000,29.73053
20120820T2100,28.95053
20120820T2200,28.22053
20120820T2300,27.660528
20120821T0000,26.580528
20120821T0100,25.590528
20120821T0200,23.89053
20120821T0300,23.270529
20120821T0400,22.910528
20120821T0500,22.850529
20120821T0600,20.660528
20120821T0700,20.280529
20120821T0800,20.29053
20120821T0900,21.90053
20120821T1000,24.080528
20120821T1100,26.030529
20120821T1200,27.65053
20120821T1300,29.020529
20120821T1400,30.04053
20120821T1500,30.73053
20120821T1600,31.240528
20120821T1700,31.55053
20120821T1800,31.610529
20120821T1900,31.15053
20120821T2000,30.110529
20120821T2100,29.38053
20120821T2200,28.40053
20120821T2300,27.31053
20120822T0000,26.72053
20120822T0100,26.000528
20120822T0200,26.29053
20120822T0300,23.97053
20120822T0400,23.690529
20120822T0500,23.05053
20120822T0600,21.23053
20120822T0700,20.920528
20120822T0800,21.70053
20120822T0900,22.55053
20120822T1000,22.940529
20120822T1100,22.770529
20120822T1200,23.770529
20120822T1300,24.520529
20120822T1400,24.89053
20120822T1500,25.65053
20120822T1600,26.13053
20120822T1700,26.38053
20120822T1800,26.020529
20120822T1900,25.45053
20120822T2000,24.55053
20120822T2100,23.73053
20120822T2200,23.010529
20120822T2300,21.110529
20120823T0000,18.750528
20120823T0100,18.350529
20120823T0200,18.29053
20120823T0300,17.940529
20120823T0400,17.360529
20120823T0500,16.680529
20120823T0600,16.440529
20120823T0700,16.490528
20120823T0800,17.010529
20120823T0900,18.000528
20120823T1000,19.21053
20120823T1100,20.47053
20120823T1200,21.830528
20120823T1300,23.420528
20120823T1400,24.760529
20120823T1500,25.73053
20120823T1600,26.37053
20120823T1700,26.670528
20120823T1800,26.100529
20120823T1900,25.38053
20120823T2000,22.23053
20120823T2100,21.840528
20120823T2200,21.420528
20120823T2300,20.760529
20120824T0000,20.770529
20120824T0100,20.31053
20120824T0200,19.990528
20120824T0300,19.750528
20120824T0400,19.000528
20120824T0500,18.54053
20120824T0600,17.88053
20120824T0700,17.760529
20120824T0800,18.54053
20120824T0900,19.190529
20120824T1000,19.840528
20120824T1100,21.15053
20120824T1200,24.350529
20120824T1300,23.760529
20120824T1400,22.760529
20120824T1500,22.510529
20120824T1600,22.520529
20120824T1700,22.55053
20120824T1800,22.190529
20120824T1900,21.15053
20120824T2000,20.89053
20120824T2100,20.410528
20120824T2200,20.21053
20120824T2300,19.72053
20120825T0000,19.110529
20120825T0100,18.770529
20120825T0200,19.14053
20120825T0300,20.79053
20120825T0400,21.580528
20120825T0500,21.440529
20120825T0600,18.850529
20120825T0700,18.680529
20120825T0800,18.930529
20120825T0900,20.690529
20120825T1000,22.590528
20120825T1100,22.990528
20120825T1200,23.62053
20120825T1300,23.62053
20120825T1400,23.70053
20120825T1500,24.490528
20120825T1600,24.15053
20120825T1700,23.010529
20120825T1800,22.260529
20120825T1900,21.29053
20120825T2000,18.830528
20120825T2100,18.56053
20120825T2200,18.780529
20120825T2300,18.600529
20120826T0000,18.14053
20120826T0100,16.990528
20120826T0200,16.38053
20120826T0300,15.710529
20120826T0400,14.950529
20120826T0500,14.460529
20120826T0600,13.970529
20120826T0700,13.460529
20120826T0800,14.450529
20120826T0900,15.620529
20120826T1000,16.410528
20120826T1100,16.990528
20120826T1200,17.510529
20120826T1300,18.180529
20120826T1400,18.80053
20120826T1500,19.12053
20120826T1600,19.22053
20120826T1700,19.260529
20120826T1800,19.090528
20120826T1900,18.70053
20120826T2000,17.70053
20120826T2100,16.65053
20120826T2200,15.480529
20120826T2300,13.780529
20120827T0000,12.580529
20120827T0100,12.210529
20120827T0200,12.410529
20120827T0300,13.460529
20120827T0400,13.720529
20120827T0500,12.970529
20120827T0600,12.690529
20120827T0700,12.130529
20120827T0800,12.150529
20120827T0900,14.100529
20120827T1000,16.100529
20120827T1100,17.770529
20120827T1200,19.30053
20120827T1300,20.600529
20120827T1400,21.64053
20120827T1500,22.37053
20120827T1600,22.73053
20120827T1700,22.79053
20120827T1800,22.610529
20120827T1900,22.04053
20120827T2000,21.260529
20120827T2100,19.910528
20120827T2200,17.440529
20120827T2300,15.450529
20120828T0000,15.100529
20120828T0100,14.530529
20120828T0200,14.450529
20120828T0300,14.710529
20120828T0400,14.900529
20120828T0500,15.500529
20120828T0600,13.540529
20120828T0700,13.330529
20120828T0800,13.870529
20120828T0900,15.390529
20120828T1000,17.750528
20120828T1100,20.04053
20120828T1200,22.840528
20120828T1300,23.760529
20120828T1400,23.600529
20120828T1500,23.530529
20120828T1600,24.260529
20120828T1700,24.860529
20120828T1800,24.79053
20120828T1900,24.13053
20120828T2000,23.22053
20120828T2100,22.29053
20120828T2200,20.260529
20120828T2300,19.46053
20120829T0000,19.020529
20120829T0100,18.910528
20120829T0200,18.72053
20120829T0300,18.690529
20120829T0400,18.590528
20120829T0500,18.190529
20120829T0600,15.840529
20120829T0700,15.610529
20120829T0800,15.3005295
20120829T0900,16.360529
20120829T1000,18.860529
20120829T1100,21.32053
20120829T1200,23.65053
20120829T1300,25.090528
20120829T1400,26.15053
20120829T1500,26.63053
20120829T1600,27.030529
20120829T1700,27.55053
20120829T1800,27.46053
20120829T1900,26.580528
20120829T2000,26.23053
20120829T2100,24.20053
20120829T2200,23.21053
20120829T2300,22.88053
20120830T0000,21.98053
20120830T0100,18.740528
20120830T0200,18.13053
20120830T0300,18.080528
20120830T0400,17.88053
20120830T0500,17.840528
20120830T0600,17.440529
20120830T0700,17.63053
20120830T0800,17.770529
20120830T0900,18.05053
20120830T1000,18.080528
20120830T1100,17.860529
20120830T1200,17.65053
20120830T1300,17.73053
20120830T1400,17.40053
20120830T1500,16.95053
20120830T1600,17.79053
20120830T1700,17.840528
20120830T1800,17.690529
20120830T1900,17.180529
20120830T2000,16.47053
20120830T2100,15.700529
20120830T2200,15.510529
20120830T2300,16.030529
20120831T0000,15.420529
20120831T0100,15.460529
20120831T0200,15.110529
20120831T0300,14.530529
20120831T0400,14.070529
20120831T0500,13.8005295
20120831T0600,12.120529
20120831T0700,12.3005295
20120831T0800,12.750529
20120831T0900,13.000529
20120831T1000,12.770529
20120831T1100,13.250529
20120831T1200,13.660529
20120831T1300,13.830529
20120831T1400,14.220529
20120831T1500,14.460529
20120831T1600,14.030529
20120831T1700,14.520529
20120831T1800,13.750529
20120831T1900,13.480529
20120831T2000,12.770529
20120831T2100,12.880529
20120831T2200,12.400529
20120831T2300,11.720529
20120901T0000,11.520529
20120901T0100,11.420529
20120901T0200,11.320529
20120901T0300,11.120529
20120901T0400,11.100529
20120901T0500,11.150529
20120901T0600,9.770529
20120901T0700,9.660529
20120901T0800,9.900529
20120901T0900,10.420529
20120901T1000,11.350529
20120901T1100,13.010529
20120901T1200,13.770529
20120901T1300,14.590529
20120901T1400,15.210529
20120901T1500,15.730529
20120901T1600,15.940529
20120901T1700,16.660528
20120901T1800,17.07053
20120901T1900,16.98053
20120901T2000,16.29053
20120901T2100,15.700529
20120901T2200,14.680529
20120901T2300,13.600529
20120902T0000,12.910529
20120902T0100,12.520529
20120902T0200,12.230529
20120902T0300,12.130529
20120902T0400,11.280529
20120902T0500,10.260529
20120902T0600,10.240529
20120902T0700,9.920529
20120902T0800,9.910529
20120902T0900,10.140529
20120902T1000,11.540529
20120902T1100,13.600529
20120902T1200,16.05053
20120902T1300,18.170528
20120902T1400,18.760529
20120902T1500,18.95053
20120902T1600,19.80053
20120902T1700,20.080528
20120902T1800,20.12053
20120902T1900,19.750528
20120902T2000,19.04053
20120902T2100,18.670528
20120902T2200,18.350529
20120902T2300,17.62053
20120903T0000,16.81053
20120903T0100,16.000528
20120903T0200,15.320529
20120903T0300,14.920529
20120903T0400,14.480529
20120903T0500,13.810529
20120903T0600,11.680529
20120903T0700,11.660529
20120903T0800,12.120529
20120903T0900,12.630529
20120903T1000,13.870529
20120903T1100,15.790529
20120903T1200,18.000528
20120903T1300,20.430529
20120903T1400,23.05053
20120903T1500,23.160528
20120903T1600,23.70053
20120903T1700,23.860529
20120903T1800,23.31053
20120903T1900,22.760529
20120903T2000,21.930529
20120903T2100,19.31053
20120903T2200,17.89053
20120903T2300,16.82053
20120904T0000,16.350529
20120904T0100,15.330529
20120904T0200,15.060529
20120904T0300,14.640529
20120904T0400,14.010529
20120904T0500,13.310529
20120904T0600,14.170529
20120904T0700,14.180529
20120904T0800,14.370529
20120904T0900,15.000529
20120904T1000,15.260529
20120904T1100,16.940529
20120904T1200,19.030529
20120904T1300,21.20053
20120904T1400,22.79053
20120904T1500,23.680529
20120904T1600,24.71053
20120904T1700,24.80053
20120904T1800,24.360529
20120904T1900,24.100529
20120904T2000,23.270529
20120904T2100,20.780529
20120904T2200,20.420528
20120904T2300,19.080528
20120905T0000,17.940529
20120905T0100,16.500528
20120905T0200,15.480529
20120905T0300,14.900529
20120905T0400,14.460529
20120905T0500,14.090529
20120905T0600,14.240529
20120905T0700,13.3005295
20120905T0800,13.090529
20120905T0900,13.670529
20120905T1000,15.510529
20120905T1100,17.660528
20120905T1200,19.600529
20120905T1300,21.180529
20120905T1400,22.530529
20120905T1500,23.240528
20120905T1600,23.080528
20120905T1700,23.170528
20120905T1800,23.410528
20120905T1900,23.000528
20120905T2000,22.270529
20120905T2100,19.530529
20120905T2200,18.90053
20120905T2300,18.660528
20120906T0000,18.30053
20120906T0100,18.05053
20120906T0200,17.420528
20120906T0300,15.910529
20120906T0400,14.610529
20120906T0500,14.560529
20120906T0600,12.940529
20120906T0700,12.100529
20120906T0800,11.670529
20120906T0900,11.620529
20120906T1000,12.420529
20120906T1100,14.250529
20120906T1200,15.730529
20120906T1300,17.55053
20120906T1400,19.20053
20120906T1500,20.690529
20120906T1600,21.62053
20120906T1700,21.89053
20120906T1800,21.72053
20120906T1900,20.95053
20120906T2000,19.340528
20120906T2100,16.760529
20120906T2200,15.000529
20120906T2300,14.240529
20120907T0000,13.960529
20120907T0100,13.710529
20120907T0200,13.140529
20120907T0300,12.920529
20120907T0400,12.610529
20120907T0500,12.360529
20120907T0600,12.680529
20120907T0700,12.330529
20120907T0800,12.480529
20120907T0900,13.570529
20120907T1000,14.830529
20120907T1100,16.29053
20120907T1200,18.06053
20120907T1300,19.63053
20120907T1400,21.030529
20120907T1500,22.07053
20120907T1600,22.740528
20120907T1700,23.030529
20120907T1800,22.87053
20120907T1900,22.280529
20120907T2000,21.750528
20120907T2100,20.20053
20120907T2200,19.280529
20120907T2300,18.38053
20120908T0000,17.430529
20120908T0100,16.490528
20120908T0200,15.610529
20120908T0300,15.310529
20120908T0400,14.960529
20120908T0500,14.250529
20120908T0600,14.150529
20120908T0700,13.370529
20120908T0800,13.080529
20120908T0900,13.960529
20120908T1000,16.680529
20120908T1100,19.13053
20120908T1200,20.850529
20120908T1300,22.40053
20120908T1400,23.600529
20120908T1500,24.46053
20120908T1600,24.87053
20120908T1700,24.95053
20120908T1800,24.70053
20120908T1900,24.030529
20120908T2000,23.670528
20120908T2100,22.23053
20120908T2200,20.04053
20120908T2300,19.07053
20120909T0000,18.420528
20120909T0100,17.850529
20120909T0200,17.100529
20120909T0300,16.23053
20120909T0400,15.200529
20120909T0500,15.060529
20120909T0600,14.880529
20120909T0700,14.640529
20120909T0800,14.270529
20120909T0900,15.010529
20120909T1000,17.600529
20120909T1100,20.420528
20120909T1200,22.20053
20120909T1300,23.71053
20120909T1400,24.990528
20120909T1500,26.06053
20120909T1600,26.70053
20120909T1700,26.860529
20120909T1800,26.30053
20120909T1900,25.95053
20120909T2000,25.21053
20120909T2100,24.750528
20120909T2200,23.63053
20120909T2300,22.20053
20120910T0000,21.30053
20120910T0100,20.87053
20120910T0200,20.63053
20120910T0300,20.270529
20120910T0400,19.72053
20120910T0500,18.96053
20120910T0600,17.63053
20120910T0700,17.780529
20120910T0800,17.46053
20120910T0900,17.63053
20120910T1000,19.080528
20120910T1100,21.250528
20120910T1200,22.580528
20120910T1300,23.860529
20120910T1400,24.850529
20120910T1500,25.860529
20120910T1600,26.47053
20120910T1700,26.420528
20120910T1800,26.090528
20120910T1900,25.38053
20120910T2000,24.87053
20120910T2100,24.090528
20120910T2200,22.97053
